land_use_type	building_density	floor_area_ratio	vacant_land_ratio	medical_coverage	education_coverage	transport_coverage	community_coverage	population_density	income_level	marriage_rate	birth_rate	housing_cost	rental_cost	subsidy_coverage	maintenance_cost
1	0.6411808126593481	2.2464434115030443	0.07255336036579631	0.7164564500610949	0.9865621975139056	0.8215284315820104	0.7583948370450834	14934.143409354483	446.29749538071576	0.47907505445186666	0.09564036412715338	77.31210225108858	30.049393217623216	0.8752130785297948	67.98389607900803
2	0.6400942078012715	2.278796195033316	0.055680235256775776	0.8453707593913403	1.0	0.9115062943759586	0.663084840905031	12076.108741691887	517.470797387147	0.35977793931879537	0.14095589552966334	112.42359708852176	25.916622917864018	0.5554414476575951	26.496323796222505
1	0.599812439445775	2.262837766623506	0.04265723255015567	0.831688389760218	1.0	0.9375175289954113	0.7802070669718926	14858.218233614552	423.29564206533877	0.5001977094492626	0.15309789573430094	85.17047978173028	30.746119334958266	0.6359075934382618	45.24864879688884
1	0.6035151132804837	1.5490428778101188	0.12536184537831885	0.6469567448862613	0.7818611157561157	0.715925546855593	0.7468459507284675	15467.5113591991	339.2943322755678	0.4645596204043667	0.13869522685008703	98.3667373961119	36.32828408021101	0.674681556994606	53.495159984788295
3	0.5507582989635217	1.9622811383654764	0.10264024493072547	0.7843583626031944	0.9633161702621788	0.7454152781054701	0.7888037006035232	14641.175208840188	442.5542845093523	0.47505893387145554	0.1237824959023383	107.22021488151118	26.29917111752916	0.6731502927179752	58.27018884071336
1	0.7017348008009029	2.678409426007325	0.1362685600227213	0.7641880432210414	0.674653246856352	0.9039270315279905	0.5285590343027359	18149.38868792484	439.61134892274123	0.5299148366402853	0.10240931596698119	84.97952572528045	34.00393963570706	0.7720873995319414	54.422722923331015
1	0.6464116542042188	1.9650953780150233	0.15607634952979027	0.7941134541527541	1.0	0.7215126553975991	0.5781844221743513	18670.536020771273	485.349150634753	0.44770300110721145	0.11505662456891846	112.30779592264966	24.393877811584797	0.767663499474409	44.9777979196009
3	0.5911305708936634	3.186378432154022	0.12448303974144083	0.772772612445158	0.9611766280909833	0.8183816564768814	0.7308425971345539	12491.504414928775	422.9942086431976	0.3718711450605518	0.15365738001425028	82.23584329824146	26.499093257184295	0.5463003909276265	67.53288640900399
1	0.5685580733014326	3.0045729563403087	0.2537244331204801	0.9555993983291018	0.8076534887925713	0.8004195957733742	0.8518777673147981	12546.185154928986	426.2411582540763	0.4599641798243436	0.12871884244483617	92.22599308389546	28.122689262479838	0.6197258196432954	42.04679423659107
1	0.6050602046016639	2.251736224381074	0.024428675059779536	0.7632084103354982	0.9000477135865148	0.8518049362599431	0.629940133862522	12524.639418265953	395.28494826900095	0.43566630043245413	0.10448534524515994	138.09071720412922	30.58668581060058	0.7376589281372903	48.97588597260031
1	0.6769959121997806	1.7329356096851751	0.179717461034925	0.6269498411308116	1.0	0.8351717218867174	0.6994221124013954	18308.66389144499	365.31981044007944	0.44149567687802765	0.12590805773062694	73.18797084336332	31.573429845152	0.7696632845249063	69.15268804367992
3	0.5501926331218958	1.6823083788801458	0.10592603996218715	0.7948233124277334	0.9460760385614888	0.8634124110107316	0.6193155651910041	14746.65090446884	415.1195685594872	0.4381873007443994	0.12744824373154018	75.98163570446499	30.578312232775005	0.6056659277757322	61.197569070927536
2	0.6819479191089222	2.2958556166439137	0.1384388569492784	0.7700782017883033	0.8392874996701011	0.9504016264501631	0.6626538380888385	14833.541107147943	469.4709620100207	0.4259928423849643	0.1201893226652329	106.34855521019598	33.45024164236241	0.75600991350317	57.09621530731116
3	0.6453841082377612	1.8019344650727631	0.1160091860793255	0.8251897582700396	0.9125624566206438	0.7724458853009387	0.7021379938507006	14044.772105299082	523.2683467213719	0.38936177547350054	0.12794171670514523	95.33398138313586	27.39704066398859	0.6506003978094801	34.82488064961055
3	0.6545817941735224	2.4155504359551108	0.14752469145922467	0.8567111093075267	0.8910446517385077	0.8126044015366758	0.7990763473457074	14896.214345849907	474.9090184251511	0.45412881518846476	0.11589850077461915	104.16661932677775	38.753164979863996	0.7988319817451082	65.04527543852238
2	0.5837669452637967	1.4385501151871907	0.12738864459993407	0.9279633908599023	0.8953414992230241	0.784903939262554	0.6237479048768767	16542.191383738314	470.46765401070223	0.5385644782585002	0.15066612856519285	64.42563317685324	28.154523716756866	0.8802652725950674	38.32094970598866
3	0.6802998184314054	1.397640035885559	0.18398039123241505	1.0	0.8788573092600137	0.9131739813940765	0.7950389454948769	15166.733187852275	451.2317542594063	0.4406820320439222	0.16184943444048425	109.61957835588245	29.077608380014453	0.856165393430969	52.043547697634686
2	0.5351412546434902	2.1270475499628945	0.09153048840988454	0.8639143254898294	0.9697272987459405	0.9800968818070701	0.7717572531331336	19743.844138477732	384.08575513187645	0.38525549587812186	0.10477916652925712	126.75282185975769	28.35944206903739	0.9019132886659681	44.05686370005017
3	0.6859801560155167	1.420529283736712	0.1589142311190313	0.8079844950390674	0.9488694649204636	0.8730811603750788	0.6389110174978212	12626.020826463287	396.0659399344092	0.4329051149113744	0.13007461040716714	122.14725842089422	34.16036219673878	0.5889089391249169	53.536526425887764
1	0.6029172797624622	1.8936254514591817	0.1403015407024326	0.9810026337769941	1.0	0.7917070825335685	0.7803896912835513	15284.033223899716	390.42777600282636	0.3808870677145624	0.13357375656735648	82.43280592481533	39.30615405940707	0.7254589459832974	45.6693315867103
1	0.6009904188026064	0.8834915327702786	0.12441293814241486	0.9129772832736338	1.0	0.8952815826795825	0.7216989648041242	14735.70248009195	474.72535963454226	0.4702659999422215	0.09383613164623407	107.43134342353652	32.75028946666961	0.7168060463936925	54.141573133055644
3	0.5937389873609393	2.224480939486412	0.19543570133186564	0.7299601798286147	0.9174881052635291	0.7866459399743048	0.6458316425735057	7768.30512476125	409.76354861664424	0.4530039574089796	0.16526166287295	126.911618482105	30.73790673667785	0.7383737149663369	43.38773638261687
1	0.5167831349773983	2.455843575086628	0.22793924393727555	0.9709346045739047	0.9537731583434277	0.7836751068416148	0.7797509385589294	17467.587408274125	412.3036218354181	0.49181597453690284	0.1334262341600531	108.21395241521365	27.551440806731843	0.7515678839261717	43.357821264802766
2	0.5391032903422452	2.7146778653019727	0.054786201005047316	0.7450546579643756	0.7444664611972897	0.9744976736987302	0.5173888609763748	14925.561385805155	434.4680576306754	0.5436932555974048	0.12984038814021823	121.44818688259649	28.22511599794528	0.5577704620690866	51.539815945789094
1	0.6023944342650853	2.037947161594716	0.17791038823923774	0.7688033172901583	0.9322418926905985	0.8704680648423351	0.5802096510719067	17238.619709843173	431.50581120371015	0.4887029274832992	0.08747959776836024	92.22332025437798	29.930391992168868	0.7916245867326259	54.80394339826744
3	0.5657764960707359	1.7947687087382511	0.23145544158603468	0.7266409456871744	0.7720282011624984	0.8003459995516408	0.5697511982768599	15184.519046773152	511.62201822562724	0.49809626391369816	0.12469863481445893	84.4219276871807	33.22260448127679	0.6331894107333501	52.537719415092575
2	0.6710184079590961	2.504788748945083	0.15017545490433618	0.7232508642595824	0.9212520709225913	0.8163068517332455	0.5825123667816938	15712.117824954443	470.56913396399017	0.48838179836688217	0.12487154154735747	99.405099231342	35.776830789589184	0.6675334631068075	41.529420280005525
3	0.6213819176797173	2.7496559534102074	0.24520725333791238	0.8295683289427579	0.8490165084090997	1.0	0.6048046550098418	13620.177800647927	499.8546011962998	0.39661842534683484	0.1050246213877317	114.74423582924439	29.58991082363649	0.698806148881004	46.129430767456114
3	0.6028045343268625	2.0002482676129647	0.09446988370362969	0.6142831013867968	0.781748038909036	0.8473661104573232	0.8210560463818848	14090.043176685012	446.11351672237447	0.4034088571504953	0.14300954318030445	102.35424077392484	25.834924308624686	0.8488227093460904	62.09427177042319
3	0.568681763586204	1.5941616853601537	0.13326359896902654	0.7455927896278128	1.0	1.0	0.6165194175890951	16835.05167662204	462.26769213736515	0.4736566264569146	0.1294757296992055	115.34278977102935	24.617641904294032	0.7522795777163002	56.40232646581199
1	0.5822398538365748	1.8788841863235342	0.19310573016839727	0.7197125622907543	0.823363531355197	0.8044863371647877	0.7335804119497039	17654.473277846413	480.25595091874743	0.4396043300832108	0.14138431295362192	77.95392919840415	28.261451459090583	0.7440382479513631	41.20212380295804
3	0.6299848319456776	2.96390436884599	0.18051721005419372	0.8073251558578539	0.8963374574260612	0.8588653779976442	0.7628386653553751	14753.871070736719	582.6614416210946	0.48472110280461617	0.12169637913180256	78.90968018346607	27.312504271228452	0.6858221144309771	44.7428586547174
3	0.58868636831602	1.6601100992692666	0.13844246213220845	0.7629431244610101	0.8701009941592324	1.0	0.48976061240359925	15380.740999856138	520.6792595375579	0.40681477812728173	0.11158090129562988	94.70826544458247	26.425743566887203	0.6377331215227956	42.97436298853692
3	0.5792231662212757	1.9623924541503701	0.17636666393462078	0.7323890258068328	0.7550105386688593	0.917223962510012	0.7138610822738506	13929.410629033426	401.26717374635064	0.5257366984516698	0.10510287124313321	105.57118957338058	37.3220822882084	0.6312361430095	45.76431718382388
2	0.6766186934336833	1.4433393972080766	0.18730897606259425	0.99015561030654	0.8667773132542553	0.6703715907592971	0.803111994796933	15607.753251481847	454.5257398176208	0.43571157998760396	0.13757030125798467	115.83842948463659	31.364461848671088	0.6744413103097141	51.76170803309812
3	0.6601493596430229	1.862916755759838	0.1107759777691925	0.9644381157518277	0.967510084106769	0.8441176004523392	0.5524704967735614	16068.320673861599	428.98932055123976	0.41630206033826567	0.13207632391212956	94.484732867633	26.165002482205626	0.8156556998322637	45.898275209247906
2	0.5791166398474882	2.682063639892524	0.18045645423061663	0.7368639835053719	0.7846801506568495	0.8916336997447144	0.6073869853556482	16607.951761485998	433.44175261179925	0.48881432457329	0.14981597238392372	104.64636842251554	37.9040343778235	0.6021652225311481	54.59600602969469
2	0.5915301900632511	2.739250722277923	0.15798821535190827	0.8126898196326601	0.954614241802537	0.8731396440560474	0.9048605684879495	15251.755173785958	444.57148113919555	0.4376010714004958	0.10760501591903353	96.69096276705623	22.131107574460874	0.7606349224813336	42.924383583344884
2	0.5491711783938832	1.481639943185801	0.15683413967056462	0.8559767996259002	0.7301381313678786	0.7946411562656095	0.7934680916478721	15238.78422723524	381.7220624564141	0.36753537754848065	0.14065076677509414	114.09647016114027	30.313151463593503	0.5007940915943955	48.58133177066142
1	0.6563385875944494	2.369897493700114	0.14949048315345875	0.5814034579649615	0.9782819780338635	0.8227342530764943	0.7229431485572019	14135.591597046463	509.22361642554114	0.4668706520017166	0.07878270423157449	96.3288498837885	35.5111139291991	0.6945886358462733	35.349913599241525
3	0.698899623036632	1.5627304281337802	0.20162118192027617	0.8202057311240767	0.801180450448089	0.825520370450561	0.6410145396024394	13725.921569470021	434.8020008675658	0.35520318801553724	0.11991298619160812	125.58277765541673	34.04010996543653	0.5662851688366634	25.719826341382287
3	0.5315719351974951	1.8461032919611167	0.03495710393137662	0.8013961951820845	0.7748912172736375	0.7883001832130478	0.7094468354196141	15086.821212465376	488.4022892109391	0.48155385167025827	0.10497763607662977	55.608462753147116	34.282637047250645	0.8465452622185111	46.668297389220875
2	0.6831943976469943	1.5439766107255972	0.1633467561824236	0.7198349228998895	0.9548327784027151	0.782871936922693	0.7240218140596965	10231.739336550505	485.9020198426444	0.4159399883463447	0.09253973329106537	90.51634000862309	28.647448586156596	0.6161157578442081	43.58741699034888
1	0.6065020255759157	1.2765148268462356	0.20271902264809183	0.7728332611823774	0.8375185373591144	0.8413845478615226	0.5979255602534336	13654.895772934336	453.7302395752145	0.559106997462686	0.1249564114825571	78.42004160259755	36.20334520673124	0.7441714080104219	35.91096370703417
3	0.6337519160999135	2.327345122262838	0.14702416424312517	0.8108361414439459	0.9785730715312091	0.9270933038438683	0.6193409453919203	16504.47596693448	515.4886708310489	0.40942420687739306	0.11449953077257657	85.11844927841241	33.74092569676335	0.7687072894192205	46.83389073091196
3	0.642217022049039	1.0568983258767575	0.10770916044500344	0.7051466300411836	0.9900665480665041	0.9738863575146379	0.6073096445703667	14600.870253876792	460.03774962489433	0.5414322306408159	0.11327576859156298	105.40287729587675	34.54881736011603	0.8027788092851365	64.02960911685994
3	0.6747427570928228	2.2302358245226666	0.16741702348459084	0.8172087202525325	0.8152496304091162	0.9298522389064376	0.7822382889321708	16337.949067608088	423.4053670544372	0.4686626438699259	0.08272392462916346	65.25850168770819	27.893373712742143	0.5904077986639367	40.56584851551003
3	0.5486402917560993	2.207854971965965	0.2209031162856303	0.8122561869319372	0.671637779742154	0.8991276958089478	0.7935337646064505	16238.14735829992	372.3494661605928	0.42063694651638245	0.13275120395972514	73.25740243893658	31.92419288692575	0.6378501684921217	56.57473803962293
2	0.5782902461583197	2.379091680595116	0.17996097256627214	0.6973663424609127	1.0	0.9657308473374681	0.8885416042790266	14135.008169042656	437.4253176439257	0.3559554830329507	0.11148245232589517	104.4148923641585	26.705984283055972	0.6213313536174514	41.963519824564
1	0.6072068380740915	1.578170575227008	0.1334433112891099	0.674424293138759	1.0	0.993120941559894	0.737954876869798	14546.286284247895	431.574578763852	0.45933147272789493	0.09030317116883495	98.96474399474205	32.289709141028325	0.651030107294265	50.68433240402035
1	0.6055975249278218	2.4222243952202036	0.050983028393078576	0.8090492417290951	0.9756387722760494	0.7562546951931326	0.7814453725152197	15173.139626547176	493.67227599483584	0.5014460677711073	0.1147802209216715	76.89655926180183	26.982995743123446	0.681716373427806	54.728007017939795
2	0.6513445732932435	1.966735477437477	0.13493656997686407	0.7623128767425983	0.9343554074627523	0.6599633371513879	0.5689463345761516	16132.235748784138	471.77738911840424	0.5357241399378306	0.1315404145156644	97.83450428353207	37.46153681858312	0.7144445033131482	55.60298551540991
1	0.6453804144970706	1.5127774132081973	0.14702599944794265	0.7504673745116053	0.9323729077634606	0.9039504239669441	0.9274668312045694	15313.74928941953	480.4577897070478	0.47407544038726535	0.10342031800859748	82.4810585410891	27.501875061214616	0.617538542427674	42.283853236292025
2	0.5448553491922951	1.7155921772389564	0.11846358250542663	1.0	1.0	0.8673519240077742	0.5817455531085346	19666.489402536048	408.57403037945767	0.3602793967982953	0.176091334291421	101.78593601209809	27.776062503036055	0.6387089790662184	44.808249665013136
1	0.5866340577078607	1.63559048518131	0.17714032063530458	0.9484337801269722	0.8603048568588371	0.7637393760548593	0.5726629663574502	11874.647454650705	450.36815452181725	0.43077381947313365	0.11702419930652098	99.50584300946375	30.790001251937476	0.6344115389758522	47.36746759294728
1	0.6327926118511048	1.6151833804921887	0.18445761629408905	0.9315200910527236	1.0	0.9848695412883507	0.6703250441622204	15075.478988791507	471.5876242716594	0.37892390646338536	0.16910766969366736	95.24645666962978	31.106464431209734	0.7687349603185551	46.5175369260827
2	0.6844870724128718	2.891723237694551	0.18150761226270193	0.8316676354419796	0.95851137799133	0.9672020642564993	0.7963653190072926	14577.185267027884	479.0665939882398	0.46127993142201623	0.12377607651630956	86.1149100533893	28.851690216803664	0.7321371965426993	39.47296706907604
2	0.6805012586446922	2.5164817877108354	0.1321778690783526	0.8450986625294853	0.8935493768328135	0.7380460165222728	0.6375399429517972	18148.080460406884	476.15062102326965	0.4198783529769583	0.10589110050977635	103.22527879945955	34.39222587255772	0.700289858808234	62.137443669631914
2	0.6107851250461689	1.559594663704314	0.07593315208528284	0.8252707498928689	0.7798669561662708	0.8611652543633095	0.6983160252293762	14057.607379735846	479.4504581858035	0.4336315317120589	0.11542298282507624	127.7217476533779	35.15450109151683	0.7614919467233178	34.88859948464941
1	0.5556280061622395	1.7560774806566943	0.17650983194227757	0.8121150143355017	0.868753376210127	0.9117917484926963	0.6775110890222118	11701.864926597962	447.18576617082635	0.43844139981221103	0.10234110937223301	72.26266636725695	36.6301285382629	0.7729876470982845	57.07328460175892
1	0.6361775180205319	1.8971063532485652	0.07397877220538909	0.857513387671982	0.9524677040611669	0.7210207373937156	0.9761157679684342	16760.57974437373	466.18437490945905	0.5397121338048915	0.11448315842765586	121.71451990842783	26.09406319278556	0.8327876957648561	41.50734831130742
3	0.6166460336299806	2.2980890323276224	0.20352782173399772	0.6130029503957152	0.880914243120838	0.9269322887989628	0.6960287732195701	14552.179739494128	438.6835945172918	0.5332541719320804	0.15210898840340747	91.88183254721858	34.594192433664716	0.6015753599700423	58.51543572781719
2	0.699900549429214	1.236845916902617	0.1741370972023525	0.6233039350519685	0.7499839217153561	0.9125502227178849	0.8011496548885052	14881.162081221506	439.0568391338617	0.42290195800547564	0.1312225060253395	85.88504101444659	35.93520224920033	0.6794106991765114	54.16148123415402
1	0.6715388700547433	1.7831568997725966	0.09542652492019504	0.8238727118907453	1.0	0.9731355116246639	0.7272142794551073	16089.248966226478	416.49510229722233	0.5432010549336176	0.09040228865447092	90.34644583890504	33.00978392096612	0.6677392518414591	37.0080455101999
1	0.5988653815243568	2.0815049511748347	0.15501681667622125	0.7513243192791786	1.0	0.8249097204861654	0.6609008907136451	14306.296252920565	474.58141847643793	0.43151144967223853	0.1193927909210744	108.19839019375135	33.46566963192421	0.7840199009853875	43.17477272867347
3	0.6434683157383743	1.9594922510073618	0.17731851100071364	0.8058373940613619	0.9341204379496927	0.9058704341901193	0.6383772450465898	16444.43182571551	474.9933130004412	0.4319850725323851	0.05419499462034557	98.52797465956756	28.584916825029495	0.7156325569857571	63.4169645396709
2	0.5717682788707776	1.5666744127281833	0.13324095324307567	0.8562808552829808	0.8054602067902861	0.9577831315702717	0.6146503698422255	14818.14520104442	493.728154843695	0.3843354925096612	0.1086872243839418	93.41592291055058	35.69320946743746	0.772815565689183	49.996568594354656
3	0.7136972040589576	1.5381468070793025	0.1566986037215347	0.6306658991467068	0.9487042838717504	0.9491957041998713	0.7332516782285919	16908.976349653636	508.9526583769694	0.49901633957714614	0.19705452239347077	103.76684889532706	20.629993431548506	0.7629226775879158	41.36448594341203
2	0.6645549765269957	1.333000929241821	0.15229449290209007	0.753655129759065	0.8469859529216104	0.8717528609313338	0.6668679168692728	14566.265148718774	437.9911167997852	0.46657057870999846	0.14218245995756262	106.21056537041747	35.83576096068724	0.7500420095652577	37.49232579951328
1	0.6014291543635116	1.6886371698913256	0.17152659189544328	0.5681380737459509	0.6689912964844678	0.8232408930304008	0.7692737005749045	14149.606361462507	499.46694608325316	0.5313455902698115	0.12348698962022217	74.74011510636629	33.628329043114796	0.6410796309450257	61.08841017582161
1	0.5845080679579544	1.5798260334623047	0.19597699666780963	0.9617084062663321	0.9246466402797376	0.6841474070469313	0.7897509509715375	15587.81136505979	498.8862151899119	0.44765304880580364	0.0958492994815722	83.61774958589312	22.617625656048563	0.5535776105217557	56.99407398124597
2	0.6306807465962393	1.429650825843349	0.15133875632623114	0.5955122640043101	0.8365297369980715	0.8537235155632191	0.6990025840336013	14879.743959384894	404.57676186395287	0.47490618212671587	0.14051727895165275	126.94467258940956	31.12778767593095	0.8140421268304131	53.93115930579572
3	0.6670680065362284	1.2748901259909315	0.16176002146498858	0.9209232633340964	0.743298638175344	0.8713623597587984	0.7554702671141994	18055.62649278031	461.5031342618258	0.43382023132417896	0.13046147066967842	99.8715684130589	30.541675072519368	0.7194608493083084	56.081197859937575
3	0.7716345742678928	2.76870005032349	0.182880738833595	0.795557052074318	0.8804368496126371	0.8664137320672447	0.6580537034322402	14756.83040961136	457.9510360307923	0.5240004715291574	0.12382021557814246	101.01704063915025	24.90040478185344	0.6494501647312164	43.69778642777677
2	0.6072829392721394	1.8067375406895796	0.31399536484023405	0.7833501645120092	0.988606188453416	0.8260258793704643	0.5852367928080953	11491.991305990552	488.20789931823253	0.37178241568100073	0.15763013054207473	101.72762051864586	30.3538826203605	0.8193218807322417	29.23922927323266
2	0.6750378606257611	2.45012436565573	0.12891453020335458	0.9342044046835277	0.9232141156426916	0.8674813517034858	0.7806168522540551	10491.970782247296	488.2752139555026	0.47507813516439024	0.13032966109499083	71.2243533088665	30.757165692886357	0.6628453573071365	38.90977703371894
3	0.5695211466382767	2.2238420367227136	0.1346829580877685	0.8222569428049211	0.7303012388006239	0.8772543853473879	0.6543156923778176	18767.72611131284	475.27258238277096	0.40304763586583625	0.14618796803242526	78.83265191646497	39.455765806017645	0.6588918046436268	56.487770059231735
2	0.5797390032584231	1.5167300564598674	0.19946257715134608	0.7248220039899907	0.7829771026963488	1.0	0.7340052939932163	14200.56333533154	443.030227964921	0.41148343640918855	0.1172596080160304	106.46931702030979	23.946436009358575	0.7253637741349804	58.22800150891254
3	0.6081259026512832	1.8814644507603424	0.16869722555151362	0.8779259783263528	0.8182890820510544	0.7224651139055599	0.6730574445452752	15283.192630308075	493.1528264275594	0.5620344076455616	0.13366989952890798	116.13410278540479	35.617879909239875	0.8604117733844217	42.80347468014837
1	0.5862969182301818	1.8778691938767407	0.11251685358751384	0.8488150252026753	0.9400853393233674	0.7589573140494037	0.6252032978830532	15554.891049962327	421.41578931519126	0.393311204651607	0.11572985065224774	117.42986367799503	29.6825242409216	0.6738711065975282	40.562167871517154
3	0.6451654240269246	2.1106505585018316	0.23071862898672646	0.6205399776830499	0.8356568480362427	0.8220824971874038	0.7210480469260375	13394.693276801996	448.8003016700886	0.47065618281377386	0.12352639593215364	103.09392040437326	35.72355155806558	0.9060436590407682	62.75922274948138
3	0.6534715448426256	1.4954378817267902	0.08593557019377744	0.7954332227278549	0.8998155801608261	0.9388973153957862	0.7880803502341613	14954.233886006288	398.77795260451524	0.4607610630251736	0.12403363092044549	105.8805638040641	33.96149307849241	0.8253101758871847	57.34280566756785
2	0.5598453664244757	2.134379168848087	0.08910031758075213	0.763782412892482	1.0	0.7320440410505421	0.6877913516717	12912.92661210736	459.77062140794493	0.47162365622746394	0.1146412799062384	101.0830428635875	34.648286861838315	0.72326401518262	65.66879887388797
1	0.6061955330745021	2.7675972000938565	0.14839386902566734	0.7786221278700811	1.0	0.8372287252875401	0.6563541739997585	15182.62827356797	431.6769506034418	0.5166458226788063	0.11903039757197317	76.0242667773709	30.93201459382324	0.7481926693587301	63.32605151143941
2	0.6436285340756687	2.3473791183492367	0.174057235449364	0.9847021339039335	0.9624579275446985	0.8288153864592769	0.6121261063424742	16178.685365490137	456.5036700839042	0.4475726603148336	0.10204289748156042	80.18570250167569	26.65706056303406	0.7533890991725676	53.930168695093705
3	0.7625153374569382	1.8998901387064364	0.09449119621275985	0.9163967698310889	0.8290223553875619	0.8446641568863545	0.6397072547980716	17233.246465661206	446.8520613902298	0.4297309298961539	0.12298458764474018	79.69115636316596	30.758725738589575	0.5954442787687146	52.115205574631695
3	0.7116808547535031	2.5023934804956234	0.15760265890966768	0.6587055578514162	0.9856273671422124	0.7640698761496103	0.698682113300734	17595.04212666615	458.2006399264591	0.5294881163321602	0.08836540759617612	109.78345214004942	31.52512598044006	0.8128879242595933	66.32840008453273
1	0.5594216617135209	1.724840713277439	0.09748356337280167	0.7109681318395811	0.9283258728583337	0.9266788623533694	0.591105553590021	16163.872694280959	417.6261955579802	0.423181952430983	0.12333698855596639	73.88579048586791	31.8714672240037	0.8029334394195031	53.80459665092546
1	0.5778849331601142	2.003113353295246	0.1926852551517271	0.7930118687059073	1.0	0.8662622343363089	1.0	13509.811205867234	498.2584287328195	0.4778315364511497	0.10476410185767615	88.26082368109202	32.49094393438185	0.7397872190629914	38.288424390223796
3	0.5866855063547396	1.5336867684764512	0.18794914664048332	0.7575078678924987	1.0	0.8320361536933755	0.9075191355780868	19907.888726364024	593.7297988445866	0.3791809713246288	0.14434024436616988	112.07298830744813	32.647791486746236	0.6869145638521864	47.081865005277166
2	0.6390562162273267	1.463401881602732	0.13758375246518792	0.7955105040145241	0.7494241009334552	0.8267934784480199	0.5058246376464899	18533.3777793924	461.78389996512226	0.39921939682046936	0.13231626708243557	80.90957047331499	21.842690171036327	0.7169026745081873	54.902376514387484
2	0.6154391552700577	2.0925432113383113	0.1375643881049462	0.9405365786165644	0.9822177080044142	0.9660185717507176	0.6684197063399008	15879.595265263593	465.64963230614654	0.4520856346519625	0.12288713210730232	127.76758299716114	36.29017160263358	0.589301290044059	50.114957233777346
3	0.6308529783460984	2.8526322790271754	0.11756365378508037	0.8043936092829822	0.7655625505019178	0.8739595580574742	0.6595528533726792	13699.087826618748	368.339950789947	0.4189154631676155	0.113411962968738	78.3669446686657	27.009252953021655	0.7614604695024455	39.999318676776376
3	0.5979044615938096	1.4673960749710202	0.12432508445052413	0.8739512214345921	0.8194360021730368	0.6331443041764999	0.6164982324146839	12757.485201863878	467.4979745616205	0.43778138577337866	0.10820020185760063	119.10954257718602	31.586105094057054	0.7749536159361564	47.63558050113335
1	0.6227594861291429	1.7892922921397099	0.08948690852716526	0.7525449783029778	0.7252126965919904	0.7302536681050108	0.8169629364720888	13300.889562063385	455.4522029470117	0.44524628854972065	0.09579350612139884	102.26595945936211	27.347057734167926	0.6428853160304961	68.36841103913284
1	0.6540042828280055	1.7343952703387229	0.1843183433999836	0.8490922945175545	0.8814890402053903	0.8495369618418883	0.7604640105075753	16761.771238633606	419.4307627964059	0.44513051317022123	0.15245018402477595	101.76590049259057	27.13436729194353	0.6273258392586925	48.08886347615015
3	0.6054007807884247	2.207308395502458	0.18340170964603503	0.8086070130201923	0.8197252855015653	0.7267667491925217	0.7645074302832678	16212.854705387008	380.4214188418062	0.42686704129287967	0.09942457889353536	90.88097232725406	28.663028630637204	0.5710030132219428	44.15238965190493
2	0.5686914824349204	2.579399609732156	0.09612091752327842	0.8493687935792159	0.7959376078463527	1.0	0.5410734114733721	17161.603345069314	543.294900549362	0.5332094967582987	0.1158373041769195	82.9317698867463	26.287006127753788	0.5343181548162448	49.85200765835839
2	0.6064322276049922	1.8876775548144478	0.14452916535516586	0.8259233279857342	1.0	0.8508747659179844	0.8350362085164982	10979.742768738222	504.4083328199086	0.3949858419453749	0.09986520852348406	102.32288206165066	34.236303050488345	0.6235003113183651	47.21766147073417
1	0.5254014591371035	2.2302340735654984	0.15451743677912916	0.7636809359310308	0.9986840684736302	0.8905518145476369	0.68821736006778	14575.430078367912	444.58164244226765	0.45015922523644736	0.15818133429507336	108.13344039085476	28.519116971478244	0.583380980388408	42.879951752490285
3	0.6117302506836787	1.7424460585371646	0.1647069498696602	0.8701753316587814	0.9550449608989304	0.8989126792304187	0.8606839918720525	15354.06442651921	409.5252445141137	0.4393831653040297	0.11355684943913968	96.7938975085701	26.41148816983227	0.5661163159191563	52.67297996882576
2	0.6225520655403509	2.473025074706716	0.1747746008600992	0.697075221303151	0.7094558334946784	0.9539161393491523	0.8861183031066018	15368.738685927547	462.1678092472036	0.4386682298292639	0.11662966464177384	96.93789392516847	34.04775705496577	0.6665235116792579	49.88671156755555
2	0.5981999928870337	1.6628646066295163	0.21713064587709352	0.8649984820974469	1.0	0.8074030149234985	0.7564243491909074	15859.831722509925	457.4701108669508	0.5212971809076242	0.12464584230207743	87.94947847121287	35.210457253767906	0.8242967452383789	50.25832168235356
3	0.6321599097692924	2.3296344170945003	0.14370157679737144	0.7405220361601006	1.0	0.8738732966902389	0.5218621033560655	12356.304799908345	398.39698243952733	0.43217234017967243	0.13223604101301126	84.60887565203204	25.353210759287506	0.5587060157318391	43.416156764543864
3	0.6419114059384545	1.845024753781392	0.14304042811736215	0.9304859891758417	0.9150967284324368	1.0	0.6848300009124236	17056.60673240388	456.4105413172266	0.42313676690835	0.07777704985235595	104.064958090464	40.39949102274343	0.8047116605246902	60.7030218657234
2	0.6782604812741484	0.9459861563535212	0.23400856163886033	0.9687215627645956	0.9409814394296757	0.8646628372812882	0.47801318868132087	15545.055958944531	469.8033913591968	0.4420838860456991	0.10357261821003948	108.77938227463754	37.881246662046735	0.8805789165959428	47.92015365223354
3	0.6714706202858501	1.6178447810295442	0.19416852902625084	0.6276142894537715	1.0	0.8078418245480256	0.6715643245566898	18047.54073200328	492.2947783376321	0.5188798397330386	0.09604406508469418	97.90254788589922	25.71747431728372	0.5257808503693946	46.665484374748054
